L0,x,y,H0
0.0625,0.75,0.4375,0.08046651
0.0625,0.75,0.5,0.08548665
0.0625,0.75,0.5625,0.15988135
0.0625,0.75,0.625,0.28568506
0.0625,0.75,0.6875,0.33797145
0.0625,0.75,0.75,0.31183243
0.0625,0.75,0.8125,0.28520942
0.0625,0.75,0.875,0.08840895
0.0625,0.75,0.9375,0.065898895
0.0625,0.75,1.0,0.22179079
0.0625,0.75,1.0625,0.12927604
0.0625,0.75,1.125,0.16747093
0.0625,0.75,1.1875,0.21328759
0.0625,0.75,1.25,0.20139861
0.0625,0.75,1.3125,0.13705921
0.0625,0.75,1.375,0.025664091
0.0625,0.75,1.4375,0.14877677
0.0625,0.75,1.5,0.14113522
0.0625,0.75,1.5625,0.15822935
0.0625,0.75,1.625,0.076109886
0.0625,0.75,1.6875,0.06428385
0.0625,0.75,1.75,0.040810347
0.0625,0.75,1.8125,0.028508425
0.0625,0.75,1.875,0.33190632
0.0625,0.75,1.9375,0.42730045
0.0625,0.8125,0.0,0.15972877
0.0625,0.8125,0.0625,0.04939747
0.0625,0.8125,0.125,0.07419634
0.0625,0.8125,0.1875,0.2063849
0.0625,0.8125,0.25,0.086557865
0.0625,0.8125,0.3125,0.041775703
0.0625,0.8125,0.375,0.22564602
0.0625,0.8125,0.4375,0.08172369
0.0625,0.8125,0.5,0.03677845
0.0625,0.8125,0.5625,0.21424341
0.0625,0.8125,0.625,0.074855804
0.0625,0.8125,0.6875,0.06635904
0.0625,0.8125,0.75,0.08912134
0.0625,0.8125,0.8125,0.14322686
0.0625,0.8125,0.875,0.12182665
0.0625,0.8125,0.9375,0.114542484
0.0625,0.8125,1.0,0.3273399
0.0625,0.8125,1.0625,0.060917616
0.0625,0.8125,1.125,0.05678773
0.0625,0.8125,1.1875,0.1839931
0.0625,0.8125,1.25,0.034584284
0.0625,0.8125,1.3125,0.046808243
0.0625,0.8125,1.375,0.028041124
0.0625,0.8125,1.4375,0.042850733
0.0625,0.8125,1.5,0.060453653
0.0625,0.8125,1.5625,0.096557856
0.0625,0.8125,1.625,0.13711143
0.0625,0.8125,1.6875,0.13410711
0.0625,0.8125,1.75,0.056572437
0.0625,0.8125,1.8125,0.0698545
0.0625,0.8125,1.875,0.35014915
0.0625,0.8125,1.9375,0.08930421
0.0625,0.875,0.0,0.125494
0.0625,0.875,0.0625,0.043902397
0.0625,0.875,0.125,0.01643157
0.0625,0.875,0.1875,0.19017625
0.0625,0.875,0.25,0.11897254
0.0625,0.875,0.3125,0.22941446
0.0625,0.875,0.375,0.21437573
0.0625,0.875,0.4375,0.06255126
0.0625,0.875,0.5,0.110563755
0.0625,0.875,0.5625,0.09069419
0.0625,0.875,0.625,0.06115365
0.0625,0.875,0.6875,0.06242752
0.0625,0.875,0.75,0.08910656
0.0625,0.875,0.8125,0.08593845
0.0625,0.875,0.875,0.06872201
0.0625,0.875,0.9375,0.058800697
0.0625,0.875,1.0,0.33099413
0.0625,0.875,1.0625,0.35787487
0.0625,0.875,1.125,0.045494795
0.0625,0.875,1.1875,0.03151369
0.0625,0.875,1.25,0.051527977
0.0625,0.875,1.3125,0.0657022
0.0625,0.875,1.375,0.06701875
0.0625,0.875,1.4375,0.07722783
0.0625,0.875,1.5,0.11020279
0.0625,0.875,1.5625,0.078644514
0.0625,0.875,1.625,0.0608685
0.0625,0.875,1.6875,0.04624057
0.0625,0.875,1.75,0.077652454
0.0625,0.875,1.8125,0.07997799
0.0625,0.875,1.875,0.33092475
0.0625,0.875,1.9375,0.08500719
0.0625,0.9375,0.0,0.2349279
0.0625,0.9375,0.0625,0.050743103
0.0625,0.9375,0.125,0.09873223
0.0625,0.9375,0.1875,0.18881631
0.0625,0.9375,0.25,0.26263666
0.0625,0.9375,0.3125,0.2155528
0.0625,0.9375,0.375,0.06262994
0.0625,0.9375,0.4375,0.06774902
0.0625,0.9375,0.5,0.20072389
0.0625,0.9375,0.5625,0.067462206
0.0625,0.9375,0.625,0.045972347
0.0625,0.9375,0.6875,0.027727842
0.0625,0.9375,0.75,0.11062455
0.0625,0.9375,0.8125,0.06178689
0.0625,0.9375,0.875,0.08832383
0.0625,0.9375,0.9375,0.02651167
0.0625,0.9375,1.0,0.016192198
0.0625,0.9375,1.0625,0.35145473
0.0625,0.9375,1.125,0.33372808
0.0625,0.9375,1.1875,0.032708645
0.0625,0.9375,1.25,0.06548667
0.0625,0.9375,1.3125,0.04411459
0.0625,0.9375,1.375,0.06655121
0.0625,0.9375,1.4375,0.07526851
0.0625,0.9375,1.5,0.097886086
0.0625,0.9375,1.5625,0.060093403
0.0625,0.9375,1.625,0.07405591
0.0625,0.9375,1.6875,0.07415581
0.0625,0.9375,1.75,0.087860584
0.0625,0.9375,1.8125,0.066241264
0.0625,0.9375,1.875,0.30545902
0.0625,0.9375,1.9375,0.22647834
0.0625,1.0,0.0,0.18605876
0.0625,1.0,0.0625,0.14521027
0.0625,1.0,0.125,0.26196313
0.0625,1.0,0.1875,0.349936
0.0625,1.0,0.25,0.37227035
0.0625,1.0,0.3125,0.27862978
0.0625,1.0,0.375,0.1751759
0.0625,1.0,0.4375,0.044182062
0.0625,1.0,0.5,0.20446563
0.0625,1.0,0.5625,0.20394254
0.0625,1.0,0.625,0.02392459
0.0625,1.0,0.6875,0.030840158
0.0625,1.0,0.75,0.11329293
0.0625,1.0,0.8125,0.076951265
0.0625,1.0,0.875,0.09205389
0.0625,1.0,0.9375,0.08821869
0.0625,1.0,1.0,0.033038378
0.0625,1.0,1.0625,0.034966707
0.0625,1.0,1.125,0.37925243
0.0625,1.0,1.1875,0.38056993
0.0625,1.0,1.25,0.3481772
0.0625,1.0,1.3125,0.07087064
0.0625,1.0,1.375,0.053064823
0.0625,1.0,1.4375,0.028156757
0.0625,1.0,1.5,0.03225875
0.0625,1.0,1.5625,0.040049553
0.0625,1.0,1.625,0.05700445
0.0625,1.0,1.6875,0.15420699
0.0625,1.0,1.75,0.1723597
0.0625,1.0,1.8125,0.17771363
0.0625,1.0,1.875,0.23561358
0.0625,1.0,1.9375,0.21722412
0.0625,1.0625,0.0,0.028349161
0.0625,1.0625,0.0625,0.10046315
0.0625,1.0625,0.125,0.27390862
0.0625,1.0625,0.1875,0.12122393
0.0625,1.0625,0.25,0.045639753
0.0625,1.0625,0.3125,0.14105797
0.0625,1.0625,0.375,0.287966
0.0625,1.0625,0.4375,0.11728907
0.0625,1.0625,0.5,0.08369994
0.0625,1.0625,0.5625,0.17914557
0.0625,1.0625,0.625,0.017926931
0.0625,1.0625,0.6875,0.05378723
0.0625,1.0625,0.75,0.04177618
0.0625,1.0625,0.8125,0.1297853
0.0625,1.0625,0.875,0.02889514
0.0625,1.0625,0.9375,0.13322401
0.0625,1.0625,1.0,0.039640427
0.0625,1.0625,1.0625,0.06366825
0.0625,1.0625,1.125,0.072749615
0.0625,1.0625,1.1875,0.07575536
0.0625,1.0625,1.25,0.372406
0.0625,1.0625,1.3125,0.21901464
0.0625,1.0625,1.375,0.15520763
0.0625,1.0625,1.4375,0.048424006
0.0625,1.0625,1.5,0.031760693
0.0625,1.0625,1.5625,0.036281824
0.0625,1.0625,1.625,0.037700653
0.0625,1.0625,1.6875,0.05601096
0.0625,1.0625,1.75,0.045196056
0.0625,1.0625,1.8125,0.03380871
0.0625,1.0625,1.875,0.21198106
0.0625,1.0625,1.9375,0.3360033
0.0625,1.125,0.0,0.057665825
0.0625,1.125,0.0625,0.24536824
0.0625,1.125,0.125,0.23969221
0.0625,1.125,0.1875,0.14072585
0.0625,1.125,0.25,0.023421764
0.0625,1.125,0.3125,0.039375544
0.0625,1.125,0.375,0.19042897
0.0625,1.125,0.4375,0.09706521
0.0625,1.125,0.5,0.07319212
0.0625,1.125,0.5625,0.1268189
0.0625,1.125,0.625,0.12916684
0.0625,1.125,0.6875,0.11986637
0.0625,1.125,0.75,0.09062648
0.0625,1.125,0.8125,0.15960073
0.0625,1.125,0.875,0.14545965
0.0625,1.125,0.9375,0.1293726
0.0625,1.125,1.0,0.029655457
0.0625,1.125,1.0625,0.0847218
0.0625,1.125,1.125,0.038050413
0.0625,1.125,1.1875,0.046904087
0.0625,1.125,1.25,0.14119983
0.0625,1.125,1.3125,0.093615055
0.0625,1.125,1.375,0.1531961
0.0625,1.125,1.4375,0.18423128
0.0625,1.125,1.5,0.122336626
0.0625,1.125,1.5625,0.096054554
0.0625,1.125,1.625,0.017619371
0.0625,1.125,1.6875,0.06420064
0.0625,1.125,1.75,0.086174965
0.0625,1.125,1.8125,0.023694992
0.0625,1.125,1.875,0.06693435
0.0625,1.125,1.9375,0.3566208
0.0625,1.1875,0.0,0.19219041
0.0625,1.1875,0.0625,0.29028273
0.0625,1.1875,0.125,0.21444464
0.0625,1.1875,0.1875,0.06765199
0.0625,1.1875,0.25,0.0119616985
0.0625,1.1875,0.3125,0.013203144
0.0625,1.1875,0.375,0.197402
0.0625,1.1875,0.4375,0.11194539
0.0625,1.1875,0.5,0.0616529
0.0625,1.1875,0.5625,0.046270847
0.0625,1.1875,0.625,0.116377115
0.0625,1.1875,0.6875,0.114604
0.0625,1.1875,0.75,0.089536905
0.0625,1.1875,0.8125,0.12523031
0.0625,1.1875,0.875,0.028775215
0.0625,1.1875,0.9375,0.028948784
0.0625,1.1875,1.0,0.05745673
0.0625,1.1875,1.0625,0.1640706
0.0625,1.1875,1.125,0.08599329
0.0625,1.1875,1.1875,0.08400226
0.0625,1.1875,1.25,0.1018424
0.0625,1.1875,1.3125,0.040563345
0.0625,1.1875,1.375,0.036601305
0.0625,1.1875,1.4375,0.09534931
0.0625,1.1875,1.5,0.10819507
0.0625,1.1875,1.5625,0.09060812
0.0625,1.1875,1.625,0.03109312
0.0625,1.1875,1.6875,0.05474472
0.0625,1.1875,1.75,0.13783216
0.0625,1.1875,1.8125,0.017672062
0.0625,1.1875,1.875,0.38281345
0.0625,1.1875,1.9375,0.42414284
0.0625,1.25,0.0,0.315835
0.0625,1.25,0.0625,0.1312697
0.0625,1.25,0.125,0.24324131
0.0625,1.25,0.1875,0.022059917
0.0625,1.25,0.25,0.055453062
0.0625,1.25,0.3125,0.061388016
0.0625,1.25,0.375,0.08040142
0.0625,1.25,0.4375,0.0931561
0.0625,1.25,0.5,0.11840248
0.0625,1.25,0.5625,0.050666094
0.0625,1.25,0.625,0.053005934
0.0625,1.25,0.6875,0.04569578
0.0625,1.25,0.75,0.08645463
0.0625,1.25,0.8125,0.20653868
0.0625,1.25,0.875,0.030294895
0.0625,1.25,0.9375,0.05198145
0.0625,1.25,1.0,0.056640625
0.0625,1.25,1.0625,0.14879751
0.0625,1.25,1.125,0.21150422
0.0625,1.25,1.1875,0.18296456
0.0625,1.25,1.25,0.046681404
0.0625,1.25,1.3125,0.06325245
0.0625,1.25,1.375,0.038324594
0.0625,1.25,1.4375,0.09090543
0.0625,1.25,1.5,0.122885466
0.0625,1.25,1.5625,0.0372684
0.0625,1.25,1.625,0.035197258
0.0625,1.25,1.6875,0.084973335
0.0625,1.25,1.75,0.12842464
0.0625,1.25,1.8125,0.020962477
0.0625,1.25,1.875,0.37844467
0.0625,1.25,1.9375,0.4927969
0.0625,1.3125,0.0,0.35694003
0.0625,1.3125,0.0625,0.080534935
0.0625,1.3125,0.125,0.25517607
0.0625,1.3125,0.1875,0.08252478
0.0625,1.3125,0.25,0.071198225
0.0625,1.3125,0.3125,0.06615353
0.0625,1.3125,0.375,0.030880451
0.0625,1.3125,0.4375,0.09117246
0.0625,1.3125,0.5,0.18222308
0.0625,1.3125,0.5625,0.063905716
0.0625,1.3125,0.625,0.23742533
0.0625,1.3125,0.6875,0.29042244
0.0625,1.3125,0.75,0.31694555
0.0625,1.3125,0.8125,0.26968884
0.0625,1.3125,0.875,0.08877039
0.0625,1.3125,0.9375,0.060792685
0.0625,1.3125,1.0,0.023397207
0.0625,1.3125,1.0625,0.058948755
0.0625,1.3125,1.125,0.089478254
0.0625,1.3125,1.1875,0.17983007
0.0625,1.3125,1.25,0.074739456
0.0625,1.3125,1.3125,0.0520885
0.0625,1.3125,1.375,0.09483123
0.0625,1.3125,1.4375,0.097123384
0.0625,1.3125,1.5,0.08621979
0.0625,1.3125,1.5625,0.07513213
0.0625,1.3125,1.625,0.036073923
0.0625,1.3125,1.6875,0.053381443
0.0625,1.3125,1.75,0.058205128
0.0625,1.3125,1.8125,0.07092571
0.0625,1.3125,1.875,0.06374073
0.0625,1.3125,1.9375,0.41425776
0.0625,1.375,0.0,0.43924093
0.0625,1.375,0.0625,0.11343384
0.0625,1.375,0.125,0.17714167
0.0625,1.375,0.1875,0.16415691
0.0625,1.375,0.25,0.05057335
0.0625,1.375,0.3125,0.07000971
0.0625,1.375,0.375,0.056540012
0.0625,1.375,0.4375,0.21393585
0.0625,1.375,0.5,0.1431911
0.0625,1.375,0.5625,0.37437725
0.0625,1.375,0.625,0.3907559
0.0625,1.375,0.6875,0.3615136
0.0625,1.375,0.75,0.07717705
0.0625,1.375,0.8125,0.09869981
0.0625,1.375,0.875,0.11022496
0.0625,1.375,0.9375,0.16219735
0.0625,1.375,1.0,0.041602373
0.0625,1.375,1.0625,0.08398485
0.0625,1.375,1.125,0.15266132
0.0625,1.375,1.1875,0.13517499
0.0625,1.375,1.25,0.10455203
0.0625,1.375,1.3125,0.11714649
0.0625,1.375,1.375,0.13692331
0.0625,1.375,1.4375,0.1227622
0.0625,1.375,1.5,0.07360506
0.0625,1.375,1.5625,0.11165953
0.0625,1.375,1.625,0.035642862
0.0625,1.375,1.6875,0.031643867
0.0625,1.375,1.75,0.043643713
0.0625,1.375,1.8125,0.029212475
0.0625,1.375,1.875,0.024312258
0.0625,1.375,1.9375,0.057276487
0.0625,1.4375,0.0,0.15429354
0.0625,1.4375,0.0625,0.099369764
0.0625,1.4375,0.125,0.07255077
0.0625,1.4375,0.1875,0.13639021
0.0625,1.4375,0.25,0.061048508
0.0625,1.4375,0.3125,0.041974068
0.0625,1.4375,0.375,0.043429375
0.0625,1.4375,0.4375,0.23795271
0.0625,1.4375,0.5,0.07096052
0.0625,1.4375,0.5625,0.3860116
0.0625,1.4375,0.625,0.0345397
0.0625,1.4375,0.6875,0.060136557
0.0625,1.4375,0.75,0.042565584
0.0625,1.4375,0.8125,0.056206703
0.0625,1.4375,0.875,0.081246614
0.0625,1.4375,0.9375,0.21239948
0.0625,1.4375,1.0,0.23537087
0.0625,1.4375,1.0625,0.0810895
0.0625,1.4375,1.125,0.12519097
0.0625,1.4375,1.1875,0.060536146
0.0625,1.4375,1.25,0.2061503
0.0625,1.4375,1.3125,0.2478404
0.0625,1.4375,1.375,0.3069117
0.0625,1.4375,1.4375,0.06566548
0.0625,1.4375,1.5,0.034887552
0.0625,1.4375,1.5625,0.12641859
0.0625,1.4375,1.625,0.054390192
0.0625,1.4375,1.6875,0.047970057
0.0625,1.4375,1.75,0.050073385
0.0625,1.4375,1.8125,0.043965816
0.0625,1.4375,1.875,0.033662796
0.0625,1.4375,1.9375,0.05514598
0.0625,1.5,0.0,0.1442492
0.0625,1.5,0.0625,0.1198256
0.0625,1.5,0.125,0.13685274
0.0625,1.5,0.1875,0.10273266
0.0625,1.5,0.25,0.13468194
0.0625,1.5,0.3125,0.015980482
0.0625,1.5,0.375,0.1355462
0.0625,1.5,0.4375,0.290236
0.0625,1.5,0.5,0.39549923
0.0625,1.5,0.5625,0.36021996
0.0625,1.5,0.625,0.08846307
0.0625,1.5,0.6875,0.12062454
0.0625,1.5,0.75,0.14606023
0.0625,1.5,0.8125,0.14272857
0.0625,1.5,0.875,0.0698483
0.0625,1.5,0.9375,0.022595882
0.0625,1.5,1.0,0.210783
0.0625,1.5,1.0625,0.18649769
0.0625,1.5,1.125,0.27823424
0.0625,1.5,1.1875,0.33453774
0.0625,1.5,1.25,0.2560346
0.0625,1.5,1.3125,0.16245842
0.0625,1.5,1.375,0.2234106
0.0625,1.5,1.4375,0.24839234
0.0625,1.5,1.5,0.21348262
0.0625,1.5,1.5625,0.14701247
0.0625,1.5,1.625,0.09183979
0.0625,1.5,1.6875,0.0887053
0.0625,1.5,1.75,0.047243357
0.0625,1.5,1.8125,0.040310144
0.0625,1.5,1.875,0.029383898
0.0625,1.5,1.9375,0.07458019
0.0625,1.5625,0.0,0.027367353
0.0625,1.5625,0.0625,0.08515763
0.0625,1.5625,0.125,0.10846782
0.0625,1.5625,0.1875,0.11356568
0.0625,1.5625,0.25,0.076823235
0.0625,1.5625,0.3125,0.04939103
0.0625,1.5625,0.375,0.2970028
0.0625,1.5625,0.4375,0.24623942
0.0625,1.5625,0.5,0.41614366
0.0625,1.5625,0.5625,0.23405266
0.0625,1.5625,0.625,0.12381053
0.0625,1.5625,0.6875,0.12689519
0.0625,1.5625,0.75,0.052516937
0.0625,1.5625,0.8125,0.22499633
0.0625,1.5625,0.875,0.14051461
0.0625,1.5625,0.9375,0.11771369
0.0625,1.5625,1.0,0.32063484
0.0625,1.5625,1.0625,0.45091677
0.0625,1.5625,1.125,0.21078205
0.0625,1.5625,1.1875,0.18861485
0.0625,1.5625,1.25,0.224756
0.0625,1.5625,1.3125,0.16377926
0.0625,1.5625,1.375,0.10845733
0.0625,1.5625,1.4375,0.077825546
0.0625,1.5625,1.5,0.14681101
0.0625,1.5625,1.5625,0.11509633
0.0625,1.5625,1.625,0.054490328
0.0625,1.5625,1.6875,0.08716893
0.0625,1.5625,1.75,0.10204077
0.0625,1.5625,1.8125,0.035614014
0.0625,1.5625,1.875,0.045271397
0.0625,1.5625,1.9375,0.03696847
0.0625,1.625,0.0,0.03248644
0.0625,1.625,0.0625,0.091129065
0.0625,1.625,0.125,0.0759418
0.0625,1.625,0.1875,0.117173195
0.0625,1.625,0.25,0.08026624
0.0625,1.625,0.3125,0.56874037
0.0625,1.625,0.375,0.5714483
0.0625,1.625,0.4375,0.6686313
0.0625,1.625,0.5,0.42126465
0.0625,1.625,0.5625,0.07321644
0.0625,1.625,0.625,0.11144018
0.0625,1.625,0.6875,0.046318293
0.0625,1.625,0.75,0.06342316
0.0625,1.625,0.8125,0.31498075
0.0625,1.625,0.875,0.27204728
0.0625,1.625,0.9375,0.3930812
0.0625,1.625,1.0,0.38859153
0.0625,1.625,1.0625,0.22111464
0.0625,1.625,1.125,0.20482731
0.0625,1.625,1.1875,0.12340665
0.0625,1.625,1.25,0.17925382
0.0625,1.625,1.3125,0.09132385
0.0625,1.625,1.375,0.06763005
0.0625,1.625,1.4375,0.045766592
0.0625,1.625,1.5,0.06487441
0.0625,1.625,1.5625,0.09057188
0.0625,1.625,1.625,0.10723686
0.0625,1.625,1.6875,0.040002584
0.0625,1.625,1.75,0.119776726
0.0625,1.625,1.8125,0.07234383
0.0625,1.625,1.875,0.053904057
0.0625,1.625,1.9375,0.074321985
0.0625,1.6875,0.0,0.0830338
0.0625,1.6875,0.0625,0.080103636
0.0625,1.6875,0.125,0.10354376
0.0625,1.6875,0.1875,0.17517138
0.0625,1.6875,0.25,0.45954728
0.0625,1.6875,0.3125,0.4993899
0.0625,1.6875,0.375,0.76091766
0.0625,1.6875,0.4375,0.76806855
0.0625,1.6875,0.5,0.13078928
0.0625,1.6875,0.5625,0.14458609
0.0625,1.6875,0.625,0.1334889
0.0625,1.6875,0.6875,0.08866143
0.0625,1.6875,0.75,0.12668085
0.0625,1.6875,0.8125,0.24599266
0.0625,1.6875,0.875,0.2767439
0.0625,1.6875,0.9375,0.112513065
0.0625,1.6875,1.0,0.10918927
0.0625,1.6875,1.0625,0.1395781
0.0625,1.6875,1.125,0.14369798
0.0625,1.6875,1.1875,0.08121729
0.0625,1.6875,1.25,0.054816723
0.0625,1.6875,1.3125,0.13892984
0.0625,1.6875,1.375,0.17965078
0.0625,1.6875,1.4375,0.088659525
0.0625,1.6875,1.5,0.06896615
0.0625,1.6875,1.5625,0.056407213
0.0625,1.6875,1.625,0.10782313
0.0625,1.6875,1.6875,0.12282753
0.0625,1.6875,1.75,0.17126608
0.0625,1.6875,1.8125,0.04158163
0.0625,1.6875,1.875,0.030748367
0.0625,1.6875,1.9375,0.064854145
0.0625,1.75,0.0,0.089142084
0.0625,1.75,0.0625,0.0847671
0.0625,1.75,0.125,0.17247081
0.0625,1.75,0.1875,0.26327682
0.0625,1.75,0.25,0.24137902
0.0625,1.75,0.3125,0.8000579
0.0625,1.75,0.375,0.79096174
0.0625,1.75,0.4375,0.09756446
0.0625,1.75,0.5,0.13406038
0.0625,1.75,0.5625,0.06952882
0.0625,1.75,0.625,0.15135169
0.0625,1.75,0.6875,0.070359945
0.0625,1.75,0.75,0.07279515
0.0625,1.75,0.8125,0.10024309
0.0625,1.75,0.875,0.28055573
0.0625,1.75,0.9375,0.1258285
0.0625,1.75,1.0,0.13086748
0.0625,1.75,1.0625,0.14976192
0.0625,1.75,1.125,0.08302617
0.0625,1.75,1.1875,0.23562694
0.0625,1.75,1.25,0.24576092
0.0625,1.75,1.3125,0.094194174
0.0625,1.75,1.375,0.10250354
0.0625,1.75,1.4375,0.09670067
0.0625,1.75,1.5,0.0570004
0.0625,1.75,1.5625,0.11249924
0.0625,1.75,1.625,0.15542197
0.0625,1.75,1.6875,0.12249899
0.0625,1.75,1.75,0.070384026
0.0625,1.75,1.8125,0.019577503
0.0625,1.75,1.875,0.019603968
0.0625,1.75,1.9375,0.031418085
0.0625,1.8125,0.0,0.1216135
0.0625,1.8125,0.0625,0.09216046
0.0625,1.8125,0.125,0.088798046
0.0625,1.8125,0.1875,0.11962199
0.0625,1.8125,0.25,0.12548399
0.0625,1.8125,0.3125,0.732949
0.0625,1.8125,0.375,0.06226945
0.0625,1.8125,0.4375,0.16163158
0.0625,1.8125,0.5,0.114916325
0.0625,1.8125,0.5625,0.059774876
0.0625,1.8125,0.625,0.20286441
0.0625,1.8125,0.6875,0.24316287
0.0625,1.8125,0.75,0.041149378
0.0625,1.8125,0.8125,0.07836223
0.0625,1.8125,0.875,0.21371078
0.0625,1.8125,0.9375,0.11025381
0.0625,1.8125,1.0,0.06024933
0.0625,1.8125,1.0625,0.079488754
0.0625,1.8125,1.125,0.26486802
0.0625,1.8125,1.1875,0.24590015
0.0625,1.8125,1.25,0.22575903
0.0625,1.8125,1.3125,0.0798254
0.0625,1.8125,1.375,0.022230864
0.0625,1.8125,1.4375,0.1330421
0.0625,1.8125,1.5,0.1807456
0.0625,1.8125,1.5625,0.16827321
0.0625,1.8125,1.625,0.106862545
0.0625,1.8125,1.6875,0.066667795
0.0625,1.8125,1.75,0.027482271
0.0625,1.8125,1.8125,0.020563126
0.0625,1.8125,1.875,0.015001774
0.0625,1.8125,1.9375,0.03164196
0.0625,1.875,0.0,0.10576773
0.0625,1.875,0.0625,0.1128819
0.0625,1.875,0.125,0.054932356
0.0625,1.875,0.1875,0.105478525
0.0625,1.875,0.25,0.12484884
0.0625,1.875,0.3125,0.5851109
0.0625,1.875,0.375,0.6622195
0.0625,1.875,0.4375,0.14712572
0.0625,1.875,0.5,0.04163575
0.0625,1.875,0.5625,0.06435037
0.0625,1.875,0.625,0.06559634
0.0625,1.875,0.6875,0.3097794
0.0625,1.875,0.75,0.06858778
0.0625,1.875,0.8125,0.073829174
0.0625,1.875,0.875,0.20919871
0.0625,1.875,0.9375,0.13911033
0.0625,1.875,1.0,0.1977148
0.0625,1.875,1.0625,0.14749265
0.0625,1.875,1.125,0.21338677
0.0625,1.875,1.1875,0.16438866
0.0625,1.875,1.25,0.2660029
0.0625,1.875,1.3125,0.08231926
0.0625,1.875,1.375,0.06567502
0.0625,1.875,1.4375,0.08714676
0.0625,1.875,1.5,0.07456589
0.0625,1.875,1.5625,0.03425765
0.0625,1.875,1.625,0.052690268
0.0625,1.875,1.6875,0.019299507
0.0625,1.875,1.75,0.030972004
0.0625,1.875,1.8125,0.022127151
0.0625,1.875,1.875,0.023467064
0.0625,1.875,1.9375,0.01717949
0.0625,1.9375,0.0,0.16755438
0.0625,1.9375,0.0625,0.066934586
0.0625,1.9375,0.125,0.03435278
0.0625,1.9375,0.1875,0.043233156
0.0625,1.9375,0.25,0.042372227
0.0625,1.9375,0.3125,0.09896803
0.0625,1.9375,0.375,0.62633276
0.0625,1.9375,0.4375,0.24992967
0.0625,1.9375,0.5,0.09310913
0.0625,1.9375,0.5625,0.05342865
0.0625,1.9375,0.625,0.1089468
0.0625,1.9375,0.6875,0.31477213
0.0625,1.9375,0.75,0.09712529
0.0625,1.9375,0.8125,0.115582705
0.0625,1.9375,0.875,0.18264675
0.0625,1.9375,0.9375,0.06423378
0.0625,1.9375,1.0,0.074867725
0.0625,1.9375,1.0625,0.103360176
0.0625,1.9375,1.125,0.22529721
0.0625,1.9375,1.1875,0.31559038
0.0625,1.9375,1.25,0.32039523
0.0625,1.9375,1.3125,0.04530573
0.0625,1.9375,1.375,0.029361725
0.0625,1.9375,1.4375,0.06478405
0.0625,1.9375,1.5,0.034267187
0.0625,1.9375,1.5625,0.030034065
0.0625,1.9375,1.625,0.050007343
0.0625,1.9375,1.6875,0.012812614
0.0625,1.9375,1.75,0.03694582
0.0625,1.9375,1.8125,0.06968427
0.0625,1.9375,1.875,0.05984354
0.0625,1.9375,1.9375,0.025468111
0.03125,0.0,0.0,0.0313313
0.03125,0.0,0.03125,0.020693302
0.03125,0.0,0.0625,0.024042845
0.03125,0.0,0.09375,0.028560877
0.03125,0.0,0.125,0.070201874
0.03125,0.0,0.15625,0.026706696
0.03125,0.0,0.1875,0.012211084
0.03125,0.0,0.21875,0.02482295
0.03125,0.0,0.25,0.0188694
0.03125,0.0,0.28125,0.019462109
0.03125,0.0,0.3125,0.014124393
0.03125,0.0,0.34375,0.016226292
0.03125,0.0,0.375,0.062354088
0.03125,0.0,0.40625,0.02969122
0.03125,0.0,0.4375,0.019960403
0.03125,0.0,0.46875,0.026150465
0.03125,0.0,0.5,0.04230714
0.03125,0.0,0.53125,0.014514208
0.03125,0.0,0.5625,0.010271311
0.03125,0.0,0.59375,0.010514736
0.03125,0.0,0.625,0.026368856
0.03125,0.0,0.65625,0.012984276
0.03125,0.0,0.6875,0.015630245
0.03125,0.0,0.71875,0.044255733
0.03125,0.0,0.75,0.020550728
0.03125,0.0,0.78125,0.028955221
0.03125,0.0,0.8125,0.026048183
0.03125,0.0,0.84375,0.02259779
0.03125,0.0,0.875,0.024299622
0.03125,0.0,0.90625,0.021523476
0.03125,0.0,0.9375,0.017305851
0.03125,0.0,0.96875,0.022697449
0.03125,0.0,1.0,0.016758919
0.03125,0.0,1.03125,0.01132679
0.03125,0.0,1.0625,0.011090517
0.03125,0.0,1.09375,0.016790867
0.03125,0.0,1.125,0.021178246
0.03125,0.0,1.15625,0.022234678
0.03125,0.0,1.1875,0.034136295
0.03125,0.0,1.21875,0.03301835
0.03125,0.0,1.25,0.010968924
0.03125,0.0,1.28125,0.11959791
0.03125,0.0,1.3125,0.16120386
0.03125,0.0,1.34375,0.014096737
0.03125,0.0,1.375,0.026791096
0.03125,0.0,1.40625,0.028408289
0.03125,0.0,1.4375,0.012989521
0.03125,0.0,1.46875,0.009138584
0.03125,0.0,1.5,0.009438992
0.03125,0.0,1.53125,0.013654947
0.03125,0.0,1.5625,0.019455433
0.03125,0.0,1.59375,0.20221686
0.03125,0.0,1.625,0.23339105
0.03125,0.0,1.65625,0.038413286
0.03125,0.0,1.6875,0.055604458
0.03125,0.0,1.71875,0.08031654
0.03125,0.0,1.75,0.08773017
0.03125,0.0,1.78125,0.10651922
0.03125,0.0,1.8125,0.12800837
0.03125,0.0,1.84375,0.118852615
0.03125,0.0,1.875,0.042964697
0.03125,0.0,1.90625,0.03756118
0.03125,0.0,1.9375,0.031791687
0.03125,0.0,1.96875,0.053804398
0.03125,0.03125,0.0,0.022780418
0.03125,0.03125,0.03125,0.017681837
0.03125,0.03125,0.0625,0.030138731
